"Jahr","Studie","Label","Wert","UKI","OKI","Fallzahl","var","Geschlecht","Bildung","Altersgruppe","Region","Fallzahl_gesamt","typ","stand","var_label","Indikator","Kennzahl","Standardisierung","Achsenbeschriftung","cut","Farbcode","Legende"
2019,"GEDA2019","Adipositas (BMI >= 30)",21.71,17.27,26.92,159,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",795,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(20.6,22.3]","4","20.6-22.3"
2021,"GEDA2021","Adipositas (BMI >= 30)",20.36,11.93,32.55,21,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",104,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.3,24.3]","3","18.30-24.3"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",22.68,19.37,26.37,319,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Brandenburg",1448,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(21.5,23.3]","5","21.5-23.3"
2002,"GSTel03","Adipositas (BMI >= 30)",12.3,7.06,20.58,18,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",107,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(10.7,14.4]","3","10.70-14.40"
2002,"GSTel03","Adipositas (BMI >= 30)",15.94,10.16,24.13,26,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",154,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(15.5,18.9]","4","15.50-18.90"
2006,"GSTel06","Adipositas (BMI >= 30)",33.89,22.67,47.26,26,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",79,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(30.1,34.6]","5","30.1-34.6"
2006,"GSTel06","Adipositas (BMI >= 30)",25.62,15.32,39.59,22,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",108,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(21.7,27.8]","3","21.70-27.8"
2009,"GEDA09","Adipositas (BMI >= 30)",17.73,12.56,24.43,47,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",269,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16.2,19.3]","5","16.20-19.30"
2009,"GEDA09","Adipositas (BMI >= 30)",21.13,16.24,27.02,72,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",398,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(17.3,21.1]","5","17.30-21.1"
2010,"GEDA10","Adipositas (BMI >= 30)",19.77,14.2,26.83,54,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",302,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.2,19.8]","5","18.2-19.8"
2010,"GEDA10","Adipositas (BMI >= 30)",17.06,13.08,21.95,77,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",382,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(14.8,17.8]","3","14.80-17.8"
2012,"GEDA12","Adipositas (BMI >= 30)",16.89,13.49,20.95,109,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",580,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16.5,19.4]","4","16.50-19.4"
2012,"GEDA12","Adipositas (BMI >= 30)",15.66,12.52,19.42,109,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",593,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(13.8,17.1]","2","13.8-17.1"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",18.37,14.5,22.99,88,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",471,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.1,20.8]","4","18.1-20.8"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",21.97,17.64,27,129,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",589,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(19.9,22]","5","19.9-22.0"
2019,"GEDA2019","Adipositas (BMI >= 30)",26.29,19.69,34.16,81,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",378,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(22.2,26.3]","5","22.20-26.30"
2019,"GEDA2019","Adipositas (BMI >= 30)",17.4,12.09,24.39,78,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",417,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(15.8,20.5]","2","15.8-20.5"
2021,"GEDA2021","Adipositas (BMI >= 30)",17.76,6.54,40,9,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",48,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16,20.3]","4","16.00-20.30"
2021,"GEDA2021","Adipositas (BMI >= 30)",22.5,12.29,37.57,12,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",56,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(21.7,29.6]","3","21.70-29.6"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",25.67,20.46,31.69,155,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Brandenburg",635,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(23.3,25.7]","5","23.3-25.7"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",19.38,15.88,23.44,164,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Brandenburg",813,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.7,22]","4","18.70-22.0"
2002,"GSTel03","Adipositas (BMI >= 30)",13.25,5.96,26.9,9,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",80,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(9.59,13.3]","2"," 9.59-13.30"
2006,"GSTel06","Adipositas (BMI >= 30)",8.22,2.98,20.67,4,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",40,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[8.22,12.4]","1"," 8.22-12.4"
2009,"GEDA09","Adipositas (BMI >= 30)",3.77,1.93,7.23,12,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",189,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[3.77,6.95]","1"," 3.77- 6.95"
2010,"GEDA10","Adipositas (BMI >= 30)",16.05,9.78,25.23,24,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",179,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(15.2,17]","3","15.2-17.0"
2012,"GEDA12","Adipositas (BMI >= 30)",16.4,8.62,28.98,16,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",135,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(15.4,17.6]","2","15.4-17.6"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",18.38,15.24,21.99,140,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",859,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(16.8,18.7]","3","16.8-18.7"
2019,"GEDA2019","Adipositas (BMI >= 30)",15.06,8.11,26.28,27,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",174,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[15.1,16.7]","1","15.1-16.7"
2021,"GEDA2021","Adipositas (BMI >= 30)",19.06,6.34,45,4,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",20,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(15.7,19.7]","3","15.70-19.7"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",19.31,12.7,28.25,60,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",367,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(18.2,20.1]","2","18.2-20.1"
2002,"GSTel03","Adipositas (BMI >= 30)",18.96,7.12,41.66,6,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",38,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(14.4,20.2]","3","14.40-20.20"
2002,"GSTel03","Adipositas (BMI >= 30)",7.14,2.03,22.23,3,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",42,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[7.14,11.3]","1"," 7.14-11.3"
2006,"GSTel06","Adipositas (BMI >= 30)",7.17,1.75,25.15,2,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",21,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[7.17,12.5]","1"," 7.17-12.5"
2006,"GSTel06","Adipositas (BMI >= 30)",9.56,2.2,33.23,2,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",19,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[9.56,14.6]","1"," 9.56-14.6"
2009,"GEDA09","Adipositas (BMI >= 30)",4.52,1.84,10.67,7,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",73,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[4.52,7.56]","1"," 4.52- 7.56"
2009,"GEDA09","Adipositas (BMI >= 30)",3.07,1.11,8.18,5,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",116,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[3.07,6.71]","1"," 3.07- 6.71"
2010,"GEDA10","Adipositas (BMI >= 30)",20.07,10.21,35.66,12,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",77,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(19,20.9]","5","19.0-20.9"
2010,"GEDA10","Adipositas (BMI >= 30)",12.22,5.95,23.47,12,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",102,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(11.1,14.4]","2","11.10-14.4"
2012,"GEDA12","Adipositas (BMI >= 30)",9.15,3.3,22.91,7,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",61,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[9.15,11.6]","1"," 9.15-11.6"
2012,"GEDA12","Adipositas (BMI >= 30)",23.48,10.79,43.76,9,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",74,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(21.1,24.2]","4","21.1-24.2"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",14.74,10.67,20,53,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",364,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(14.3,16.6]","2","14.3-16.6"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",21.83,17.4,27.01,87,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",495,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(21.2,23.6]","4","21.2-23.6"
2019,"GEDA2019","Adipositas (BMI >= 30)",7.27,3.6,14.14,12,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",92,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[7.27,11.4]","1"," 7.27-11.4"
2019,"GEDA2019","Adipositas (BMI >= 30)",22.93,10.75,42.37,15,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",82,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(22.5,24.9]","5","22.5-24.9"
2021,"GEDA2021","Adipositas (BMI >= 30)",8.42,1.65,33.49,2,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",13,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(7.99,12.3]","2"," 7.99-12.30"
2021,"GEDA2021","Adipositas (BMI >= 30)",41.46,11.27,79.78,2,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",7,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(35.1,41.5]","5","35.10-41.5"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",18.87,8.82,35.87,26,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",156,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(16.8,19.2]","2","16.8-19.2"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",19.72,12.68,29.36,34,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",211,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(18.5,21.7]","3","18.5-21.7"
2002,"GSTel03","Adipositas (BMI >= 30)",13.21,5.89,27.02,9,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",80,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(10.9,14]","3","10.90-14.00"
2006,"GSTel06","Adipositas (BMI >= 30)",10.96,3.29,30.81,4,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",40,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[11,15.2]","1","11.0-15.2"
2009,"GEDA09","Adipositas (BMI >= 30)",2.72,1.38,5.29,12,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",189,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[2.72,6.04]","1"," 2.72- 6.04"
2010,"GEDA10","Adipositas (BMI >= 30)",15.58,9.1,25.39,24,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",179,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(14,15.7]","2","14.0-15.7"
2012,"GEDA12","Adipositas (BMI >= 30)",13.1,6.24,25.48,16,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",135,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[11.3,13.6]","1","11.3-13.6"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",16.74,13.34,20.81,140,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",857,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(14.8,16.7]","3","14.8-16.7"
2019,"GEDA2019","Adipositas (BMI >= 30)",20.07,6.92,45.88,27,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",174,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(19,20.6]","3","19.0-20.6"
2021,"GEDA2021","Adipositas (BMI >= 30)",15.3,5.06,37.95,4,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",20,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(12.2,18.3]","2","12.20-18.3"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",19.16,11.56,30.06,60,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Bremen",366,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18,19.8]","3","18.0-19.8"
2002,"GSTel03","Adipositas (BMI >= 30)",21.43,8.45,44.63,6,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",38,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.1,21.8]","5","18.10-21.80"
2002,"GSTel03","Adipositas (BMI >= 30)",5.11,1.55,15.56,3,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",42,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[5.11,8.56]","1"," 5.11- 8.56"
2006,"GSTel06","Adipositas (BMI >= 30)",12.04,2.24,44.95,2,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",21,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[12,16.6]","1","12.0-16.6"
2006,"GSTel06","Adipositas (BMI >= 30)",9.33,2.13,32.7,2,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",19,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[9.33,15.5]","1"," 9.33-15.5"
2009,"GEDA09","Adipositas (BMI >= 30)",3.62,1.49,8.54,7,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",73,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[3.62,6.76]","1"," 3.62- 6.76"
2009,"GEDA09","Adipositas (BMI >= 30)",1.84,0.63,5.27,5,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",116,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[1.84,5.7]","1"," 1.84- 5.7"
2010,"GEDA10","Adipositas (BMI >= 30)",19.62,9.32,36.7,12,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",77,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.2,19.8]","5","18.2-19.8"
2010,"GEDA10","Adipositas (BMI >= 30)",11.42,5.67,21.65,12,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",102,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[8.67,11.7]","1"," 8.67-11.7"
2012,"GEDA12","Adipositas (BMI >= 30)",8.09,2.89,20.69,7,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",61,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[8.09,10.9]","1"," 8.09-10.9"
2012,"GEDA12","Adipositas (BMI >= 30)",18.36,7.03,40.09,9,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",74,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(17.1,20.5]","3","17.1-20.5"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",13.89,10.08,18.84,53,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",363,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(12.8,15.5]","2","12.8-15.5"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",19.5,14.25,26.1,87,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",494,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(17.9,19.9]","4","17.9-19.9"
2019,"GEDA2019","Adipositas (BMI >= 30)",5.7,2.66,11.78,12,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",92,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[5.7,9.82]","1"," 5.70- 9.82"
2019,"GEDA2019","Adipositas (BMI >= 30)",34.63,11.29,68.81,15,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",82,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(29.9,34.6]","5","29.9-34.6"
2021,"GEDA2021","Adipositas (BMI >= 30)",6.39,1.39,24.84,2,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",13,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[3.13,7.42]","1"," 3.13- 7.42"
2021,"GEDA2021","Adipositas (BMI >= 30)",42.51,11.99,80.05,2,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",7,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(37.5,45.3]","5","37.50-45.3"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",17.02,8.43,31.35,26,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Bremen",155,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16.1,18.5]","2","16.1-18.5"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",21.32,10.33,38.91,34,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Bremen",211,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.7,22]","4","18.70-22.0"
2002,"GSTel03","Adipositas (BMI >= 30)",5.93,3.21,10.68,12,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",194,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[5.93,9.59]","1"," 5.93- 9.59"
2006,"GSTel06","Adipositas (BMI >= 30)",17.68,10.99,27.2,19,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",117,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(16.6,20.9]","3","16.60-20.9"
2009,"GEDA09","Adipositas (BMI >= 30)",11.85,8.41,16.44,48,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",465,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(10.1,13.3]","3","10.10-13.30"
2010,"GEDA10","Adipositas (BMI >= 30)",12.02,8.88,16.07,62,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",514,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[11.6,13.4]","1","11.6-13.4"
2012,"GEDA12","Adipositas (BMI >= 30)",14.9,9.89,21.82,37,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",306,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[13.2,15.4]","1","13.2-15.4"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",13.1,10.82,15.77,120,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",1006,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[13.1,15]","1","13.1-15.0"
2019,"GEDA2019","Adipositas (BMI >= 30)",16.65,11.95,22.72,78,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",630,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[15.1,16.7]","1","15.1-16.7"
2021,"GEDA2021","Adipositas (BMI >= 30)",8.64,3.86,18.25,11,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",100,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[7.73,11.7]","1"," 7.73-11.7"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",16.25,12.97,20.18,158,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",1047,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[16.2,18.2]","1","16.2-18.2"
2002,"GSTel03","Adipositas (BMI >= 30)",2.83,0.82,9.31,3,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Hamburg",72,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[2.83,8.61]","1"," 2.83- 8.61"
2002,"GSTel03","Adipositas (BMI >= 30)",8.15,4.07,15.65,9,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",122,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","[7.14,11.3]","1"," 7.14-11.3"
2006,"GSTel06","Adipositas (BMI >= 30)",16.87,8.53,30.63,9,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Hamburg",47,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(12.5,17.8]","2","12.50-17.8"
2006,"GSTel06","Adipositas (BMI >= 30)",18.21,9.49,32.1,10,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",70,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(14.6,19.5]","2","14.60-19.5"
